32710.93	2076.88	0.31	1.1	-0.3	0.2	0	4.82	1.15
32711.05	2077.24	0.32	1.1	-0.3	0.2	0	4.88	1.03
32711.17	2077.36	0.32	1.1	-0.3	0.2	0	4.85	1.02
32711.26	2077.18	0.34	1.1	-0.3	0.2	0	4.82	0.94
32711.35	2076.96	0.38	1.1	-0.3	0.2	0	4.8	0.9
32711.45	2076.73	0.4	1.1	-0.3	0.2	0	4.76	1.04
32711.57	2076.5	0.39	1.1	-0.3	0.2	0	4.76	1.07
32711.67	2075.98	0.48	1.1	-0.3	0.2	0	4.76	1.06
32711.76	2075.03	0.54	1.1	-0.3	0.1	0	4.78	1.04
32711.84	2073.75	0.58	1.1	-0.3	0.1	0	4.81	0.88
32711.94	2072.69	0.57	1.1	-0.3	0.1	0	4.81	0.74
32712.07	2071.84	0.58	1.1	-0.2	0.1	0	4.81	0.65
32712.17	2071.35	0.56	1.1	-0.2	0.1	0	4.78	0.54
32712.26	2071.25	0.53	1.1	-0.2	0.0	0	4.76	0.6
32712.37	2071.09	0.52	1.1	-0.2	0.0	0	4.72	0.63
32712.49	2070.78	0.53	1.1	-0.2	0.0	0	4.75	0.66
32712.58	2070.43	0.57	1.1	-0.2	0.0	0	4.86	0.72
32712.67	2069.79	0.58	1.1	-0.2	0.0	0	4.99	0.86
32712.78	2069.22	0.56	1.1	-0.2	0.0	0	5.0	0.94
32712.9	2068.9	0.55	1.1	-0.2	0.0	0	5.0	0.92
32713.0	2068.77	0.55	1.0	-0.2	0.0	0	5.01	0.77
32713.09	2068.78	0.54	1.0	-0.2	0.0	0	4.98	0.85
32713.21	2068.89	0.51	1.0	-0.2	0.0	0	4.96	0.88
32713.32	2068.79	0.5	1.0	-0.2	0.1	0	4.93	0.76
32713.42	2068.29	0.56	1.0	-0.2	0.1	0	4.91	0.76
32713.51	2067.79	0.62	1.0	-0.2	0.1	0	4.85	0.72
32713.61	2067.36	0.64	1.0	-0.2	0.1	0	4.82	0.67
32713.73	2066.73	0.65	1.0	-0.2	0.1	0	4.84	0.67
32713.82	2066.07	0.62	1.0	-0.2	0.1	0	4.94	0.56
32713.92	2065.49	0.57	1.0	-0.2	0.1	0	4.98	0.53
32714.03	2065.03	0.51	1.0	-0.2	0.1	0	4.96	0.48
32714.15	2064.88	0.48	1.0	-0.2	0.1	0	4.9	0.5
32714.24	2064.96	0.48	1.0	-0.2	0.1	0	4.9	0.57
32714.33	2065.19	0.47	1.0	-0.2	0.1	0	4.88	0.63
32714.43	2065.52	0.47	1.0	-0.2	0.1	0	4.84	0.67
32714.56	2066.09	0.47	1.0	-0.2	0.1	0	4.82	0.72
32714.66	2066.61	0.49	1.0	-0.2	0.1	0	4.81	0.75
32714.75	2067.26	0.51	1.0	-0.2	0.1	0	4.79	0.68
32714.85	2068.1	0.51	1.0	-0.2	0.1	0	4.78	0.65
32714.97	2069.31	0.53	1.0	-0.2	0.1	0	4.87	0.61
32715.07	2070.96	0.56	1.0	-0.2	0.1	0	4.9	0.64
32715.16	2072.9	0.55	1.0	-0.2	0.1	0	4.91	0.67
32715.26	2074.85	0.53	1.0	-0.3	0.1	0	4.88	0.74
32715.39	2076.81	0.53	1.0	-0.3	0.1	0	4.89	0.78
32715.48	2078.29	0.55	1.0	-0.3	0.1	0	4.86	0.7
32715.57	2079.54	0.6	1.0	-0.3	0.1	0	4.86	0.72
32715.66	2080.55	0.63	1.0	-0.3	0.1	0	4.85	0.71
32715.77	2081.33	0.62	1.0	-0.3	0.1	0	4.78	0.76
32715.89	2081.88	0.6	1.0	-0.3	0.1	0	4.78	0.74
32715.99	2082.09	0.57	0.9	-0.3	0.1	0	4.79	0.73
32716.09	2082.06	0.57	0.9	-0.3	0.1	0	4.79	0.74
32716.21	2082.01	0.57	0.9	-0.3	0.1	0	4.81	0.86
32716.31	2082.08	0.57	0.9	-0.3	0.0	0	4.8	0.89
32716.41	2082.16	0.55	0.9	-0.3	0.0	0	4.81	0.89
32716.53	2082.2	0.52	0.9	-0.3	0.0	0	4.8	0.88
32716.64	2081.87	0.47	0.9	-0.3	0.0	0	4.8	0.86
